order_item_id,order_id,product_name,category,quantity,price
27651,137,Lipstick,Beauty,4,145.31
27652,2038,Comics,Books,1,14.14
27653,3671,Mouse,Electronics,1,127.34
27654,9538,Perfume,Beauty,1,37.09
27655,4645,T-shirt,Clothing,3,174.27
27656,2685,Non-fiction,Books,3,79.49
27657,9192,Non-fiction,Books,2,159.58
27658,9217,Lipstick,Beauty,3,54.69
27659,5458,Keyboard,Electronics,3,57.76
27660,4167,Lipstick,Beauty,3,85.49
27661,4204,Doll,Toys,3,188.43
27662,2646,Headphones,Electronics,4,75.68
27663,3097,Headphones,Electronics,4,40.47
27664,1834,Jacket,Clothing,4,72.57
27665,5385,Jeans,Clothing,3,170.9
27666,2251,Lamp,Home,3,24.91
27667,3635,Car,Toys,2,118.42
27668,9691,Facewash,Beauty,2,81.42
27669,6120,Monitor,Electronics,2,66.33
27670,569,Chair,Home,3,101.24
27671,5202,Table,Home,4,20.87
27672,5026,Shampoo,Beauty,3,57.03
27673,1293,Lamp,Home,3,153.87
27674,4276,Lamp,Home,1,178.67
27675,7964,Facewash,Beauty,3,16.58
27676,2646,Shampoo,Beauty,2,58.61
27677,8664,Perfume,Beauty,1,154.68
27678,7838,Sneakers,Clothing,1,129.54
27679,8724,Facewash,Beauty,3,27.64
27680,609,Monitor,Electronics,3,7.08
27681,7526,Jacket,Clothing,2,127.19
27682,9275,Jacket,Clothing,2,6.68
27683,9167,Biography,Books,3,88.48
27684,9167,Curtains,Home,2,29.43
27685,4320,T-shirt,Clothing,2,140.64
27686,6954,Facewash,Beauty,3,112.0
27687,5128,Table,Home,2,46.05
27688,1508,Lamp,Home,1,76.92
27689,4921,Mouse,Electronics,1,88.03
27690,614,Fiction,Books,2,82.16
27691,5972,Puzzle,Toys,1,147.93
27692,8576,Shampoo,Beauty,4,111.22
27693,8604,Lamp,Home,2,112.74
27694,3377,Lego,Toys,1,44.71
27695,6039,Fiction,Books,4,130.52
27696,2776,Fiction,Books,4,142.51
27697,7478,Fiction,Books,2,162.73
27698,6375,Doll,Toys,3,122.2
27699,2284,Doll,Toys,4,63.93
27700,663,Headphones,Electronics,2,115.46
27701,4142,Comics,Books,3,71.26
27702,4036,Comics,Books,4,40.47
27703,8414,Monitor,Electronics,4,78.86
27704,752,Chair,Home,4,81.05
27705,3155,Biography,Books,2,58.92
27706,1269,Doll,Toys,2,96.13
27707,6719,Table,Home,3,133.98
27708,4106,Chair,Home,4,170.71
27709,7845,Comics,Books,1,190.26
27710,2374,Keyboard,Electronics,3,178.35
27711,8407,Jacket,Clothing,1,159.46
27712,996,Headphones,Electronics,4,178.27
27713,5328,Monitor,Electronics,2,133.4
27714,3211,T-shirt,Clothing,1,122.57
27715,1665,Puzzle,Toys,2,179.35
27716,9174,Fiction,Books,4,179.62
27717,402,Lipstick,Beauty,3,104.39
27718,8804,Fiction,Books,1,7.07
27719,6667,Table,Home,2,13.51
27720,8074,Jacket,Clothing,1,56.3
27721,9098,Jeans,Clothing,4,34.65
27722,7830,Keyboard,Electronics,3,48.35
27723,7158,Lipstick,Beauty,4,60.95
27724,5875,Curtains,Home,2,76.51
27725,1107,Jeans,Clothing,4,144.17
27726,8420,Doll,Toys,3,140.09
27727,1989,Jacket,Clothing,4,180.97
27728,2179,T-shirt,Clothing,2,141.76
27729,7178,Keyboard,Electronics,4,75.33
27730,8141,Fiction,Books,1,184.26
27731,6020,Facewash,Beauty,1,131.14
27732,5688,Table,Home,1,62.63
27733,4641,Perfume,Beauty,1,98.02
27734,8436,Jacket,Clothing,3,164.08
27735,9442,Keyboard,Electronics,2,38.62
27736,6372,Curtains,Home,1,81.36
27737,6389,Jeans,Clothing,1,34.91
27738,444,Perfume,Beauty,1,105.02
27739,8807,Jacket,Clothing,1,182.13
27740,5933,Lamp,Home,2,125.47
27741,825,Shampoo,Beauty,4,132.38
27742,9128,Lamp,Home,1,95.54
27743,9937,Car,Toys,4,49.96
27744,8714,Chair,Home,2,166.22
27745,4938,Car,Toys,4,121.6
27746,1877,Doll,Toys,4,170.55
27747,4033,Jacket,Clothing,3,84.73
27748,2206,Jacket,Clothing,4,193.98
27749,8018,Doll,Toys,4,124.26
27750,547,Jacket,Clothing,4,52.98
27751,8359,Biography,Books,1,81.52
27752,2070,Monitor,Electronics,1,157.36
27753,6211,Fiction,Books,3,179.24
27754,6854,Non-fiction,Books,3,139.51
27755,6731,Lamp,Home,4,133.24
27756,2936,Non-fiction,Books,1,160.05
27757,17,Car,Toys,4,119.09
27758,2810,Jacket,Clothing,1,95.83
27759,8520,Jeans,Clothing,3,67.66
27760,3452,Doll,Toys,2,64.56
27761,8538,Car,Toys,2,58.0
27762,5593,Lipstick,Beauty,4,80.4
27763,2355,Chair,Home,3,92.98
27764,8736,Lipstick,Beauty,1,157.85
27765,3451,Biography,Books,4,97.15
27766,3706,Shampoo,Beauty,4,49.31
27767,7708,Fiction,Books,1,18.1
27768,7044,Car,Toys,4,75.98
27769,2749,Lego,Toys,1,199.34
27770,9549,Sneakers,Clothing,3,102.46
27771,5260,Comics,Books,3,48.41
27772,1807,Puzzle,Toys,2,16.03
27773,9559,Monitor,Electronics,3,149.47
27774,6413,Fiction,Books,1,161.55
27775,8378,Puzzle,Toys,3,88.48
27776,4206,Curtains,Home,3,174.79
27777,8959,Doll,Toys,1,98.19
27778,8227,Doll,Toys,1,90.82
27779,8104,Biography,Books,3,193.18
27780,3916,Fiction,Books,4,94.86
27781,5342,Facewash,Beauty,3,17.38
27782,9838,Shampoo,Beauty,1,52.96
27783,7941,Car,Toys,1,129.13
27784,5866,Non-fiction,Books,4,120.59
27785,798,Lamp,Home,4,59.02
27786,7267,Comics,Books,3,199.83
27787,6775,Lamp,Home,3,141.49
27788,3657,Doll,Toys,2,18.12
27789,6353,Curtains,Home,1,89.48
27790,9852,Fiction,Books,3,48.64
27791,38,Fiction,Books,1,70.14
27792,1979,Lego,Toys,1,96.71
27793,9079,Biography,Books,1,45.53
27794,6242,Keyboard,Electronics,4,52.3
27795,3455,Chair,Home,1,136.99
27796,4675,Biography,Books,3,176.9
27797,3361,Perfume,Beauty,2,97.73
27798,4237,Lipstick,Beauty,4,123.05
27799,4299,Monitor,Electronics,2,154.49
27800,3476,Jacket,Clothing,3,6.54
27801,6561,Keyboard,Electronics,4,88.11
27802,3378,Shampoo,Beauty,2,53.68
27803,5042,Curtains,Home,4,36.69
27804,2185,Curtains,Home,1,33.23
27805,5001,Fiction,Books,3,183.85
27806,7298,Jeans,Clothing,3,134.28
27807,1140,Headphones,Electronics,3,146.01
27808,4234,Biography,Books,1,37.7
27809,2463,Fiction,Books,1,9.38
27810,3233,Facewash,Beauty,1,7.43
27811,8440,Lamp,Home,3,108.15
27812,8047,Chair,Home,1,26.58
27813,526,Jacket,Clothing,3,8.24
27814,4321,Shampoo,Beauty,4,111.27
27815,9337,Mouse,Electronics,4,114.44
27816,4831,Table,Home,1,17.01
27817,8107,Jacket,Clothing,1,152.4
27818,463,Puzzle,Toys,1,69.22
27819,2964,Table,Home,4,135.82
27820,6384,Monitor,Electronics,1,51.19
27821,5917,Facewash,Beauty,4,140.59
27822,3401,Table,Home,2,76.37
27823,9378,Jeans,Clothing,1,182.08
27824,303,Biography,Books,2,107.96
27825,5884,Biography,Books,3,76.32
27826,777,Sneakers,Clothing,3,43.81
27827,624,T-shirt,Clothing,4,130.81
27828,1460,Jeans,Clothing,4,31.48
27829,3387,Lego,Toys,4,55.61
27830,7031,Keyboard,Electronics,2,141.39
27831,4776,Lipstick,Beauty,3,110.06
27832,8672,Lipstick,Beauty,4,158.79
27833,1062,Puzzle,Toys,4,100.92
27834,288,Headphones,Electronics,1,199.45
27835,7235,Sneakers,Clothing,2,89.16
27836,3640,Curtains,Home,2,167.46
27837,7956,Lipstick,Beauty,3,43.66
27838,6336,Mouse,Electronics,3,146.28
27839,1144,Perfume,Beauty,4,79.84
27840,6545,Puzzle,Toys,2,67.64
27841,9616,Car,Toys,3,125.72
27842,8850,Car,Toys,2,184.64
27843,3086,Mouse,Electronics,4,121.81
27844,7714,Table,Home,4,23.67
27845,9932,Doll,Toys,4,191.4
27846,4989,T-shirt,Clothing,4,114.85
27847,2202,Mouse,Electronics,2,93.19
27848,5290,Fiction,Books,4,191.54
27849,8871,Lego,Toys,2,67.1
27850,3458,Jeans,Clothing,1,132.46
27851,2745,Shampoo,Beauty,4,140.15
27852,2354,Curtains,Home,1,152.34
27853,1649,Fiction,Books,3,164.47
27854,1680,Monitor,Electronics,4,7.9
27855,5003,Monitor,Electronics,2,100.34
27856,5331,Non-fiction,Books,3,155.7
27857,3967,Lego,Toys,4,89.23
27858,2742,Comics,Books,1,120.14
27859,854,Doll,Toys,3,199.22
27860,6336,Curtains,Home,2,139.54
27861,8785,Doll,Toys,2,73.1
27862,3407,Jacket,Clothing,1,118.2
27863,2953,Sneakers,Clothing,2,179.39
27864,5064,Jacket,Clothing,4,39.67
27865,9212,Lipstick,Beauty,3,43.08
27866,9777,Monitor,Electronics,4,120.93
27867,4912,Jacket,Clothing,2,59.19
27868,1872,Doll,Toys,1,183.81
27869,9283,Car,Toys,4,30.84
27870,627,Jeans,Clothing,2,10.65
27871,4208,Keyboard,Electronics,1,73.06
27872,4767,T-shirt,Clothing,4,96.94
27873,8218,Keyboard,Electronics,2,81.79
27874,3049,Headphones,Electronics,1,19.23
27875,8814,Shampoo,Beauty,1,5.33
27876,8909,Table,Home,4,8.34
27877,2661,Headphones,Electronics,4,84.35
27878,7668,Curtains,Home,2,6.14
27879,1742,Doll,Toys,3,120.43
27880,3073,Biography,Books,4,80.11
27881,7904,Biography,Books,4,100.94
27882,6726,Monitor,Electronics,1,22.94
27883,3734,Headphones,Electronics,2,108.92
27884,4465,Perfume,Beauty,3,59.36
27885,1846,Perfume,Beauty,3,157.11
27886,8206,Monitor,Electronics,4,56.92
27887,7636,Sneakers,Clothing,3,109.88
27888,2759,Curtains,Home,3,43.52
27889,531,Biography,Books,1,79.86
27890,7578,Sneakers,Clothing,1,196.04
27891,7318,Table,Home,1,33.19
27892,7942,Lipstick,Beauty,4,178.2
27893,2879,Fiction,Books,3,9.54
27894,3405,Headphones,Electronics,1,71.88
27895,8630,Puzzle,Toys,2,150.72
27896,383,Keyboard,Electronics,3,62.29
27897,5011,Perfume,Beauty,2,44.43
27898,9482,Fiction,Books,3,18.8
27899,5069,Jacket,Clothing,2,114.39
27900,7095,Perfume,Beauty,2,74.68
27901,7165,Biography,Books,4,110.69
27902,9078,Chair,Home,2,120.56
27903,3015,Jacket,Clothing,1,46.21
27904,3983,Sneakers,Clothing,1,110.15
27905,4175,Non-fiction,Books,3,178.55
27906,8501,Mouse,Electronics,1,40.81
27907,8919,Lamp,Home,4,65.42
27908,3105,Monitor,Electronics,1,143.32
27909,2938,Sneakers,Clothing,4,83.92
27910,9906,Jacket,Clothing,1,149.88
27911,713,Chair,Home,4,11.47
27912,951,Curtains,Home,3,69.96
27913,1436,Sneakers,Clothing,3,185.88
27914,4566,Jacket,Clothing,1,40.29
27915,1539,Jacket,Clothing,3,129.61
27916,7938,Puzzle,Toys,3,127.8
27917,2169,Puzzle,Toys,3,164.87
27918,2201,Headphones,Electronics,1,114.0
27919,1671,Keyboard,Electronics,4,171.84
27920,3365,Non-fiction,Books,1,174.83
27921,2116,Headphones,Electronics,2,66.14
27922,8417,Sneakers,Clothing,4,193.49
27923,847,Table,Home,2,12.57
27924,6702,Mouse,Electronics,2,198.51
27925,5436,Curtains,Home,3,41.78
27926,4070,Biography,Books,4,81.02
27927,2957,Table,Home,4,63.19
27928,4388,Biography,Books,2,47.05
27929,7648,Headphones,Electronics,2,163.32
27930,6912,Jacket,Clothing,3,189.85
27931,9776,Doll,Toys,3,55.01
27932,6749,Jeans,Clothing,1,11.05
27933,971,Curtains,Home,4,179.24
27934,7686,Chair,Home,2,132.69
27935,1217,Shampoo,Beauty,1,108.15
27936,5107,Monitor,Electronics,3,141.72
27937,9831,Monitor,Electronics,2,85.09
27938,5554,Lamp,Home,4,141.87
27939,7242,Sneakers,Clothing,2,46.28
27940,2712,Lamp,Home,2,188.06
27941,9479,Lamp,Home,1,38.99
27942,58,Perfume,Beauty,2,133.66
27943,9877,Doll,Toys,1,131.39
27944,6870,Puzzle,Toys,1,77.89
27945,1305,Shampoo,Beauty,3,38.39
27946,1631,Curtains,Home,2,121.97
27947,4081,Shampoo,Beauty,1,166.23
27948,4304,Chair,Home,2,122.36
27949,6004,Monitor,Electronics,4,43.81
27950,9359,Biography,Books,2,81.93
27951,413,Mouse,Electronics,3,72.23
27952,1619,T-shirt,Clothing,1,103.26
27953,5172,Jeans,Clothing,1,134.52
27954,5137,Car,Toys,4,130.86
27955,2778,Keyboard,Electronics,3,27.56
27956,740,Lego,Toys,1,139.23
27957,4900,Facewash,Beauty,4,49.35
27958,919,Jacket,Clothing,1,21.45
27959,7586,Shampoo,Beauty,1,94.03
27960,5622,Lamp,Home,3,54.06
27961,7808,Comics,Books,4,132.71
27962,6333,Shampoo,Beauty,1,182.29
27963,1504,Biography,Books,2,10.66
27964,3228,Comics,Books,4,23.27
27965,828,Jacket,Clothing,3,107.77
27966,3232,Chair,Home,3,95.62
27967,2874,Chair,Home,3,198.15
27968,9810,Car,Toys,1,90.7
27969,9378,Fiction,Books,3,171.57
27970,5853,Jeans,Clothing,4,194.55
27971,9877,Headphones,Electronics,1,158.81
27972,8702,Monitor,Electronics,2,93.82
27973,5633,T-shirt,Clothing,3,17.66
27974,8887,Lipstick,Beauty,3,10.26
27975,3280,Lipstick,Beauty,3,72.01
27976,4017,Biography,Books,2,192.84
27977,2069,Puzzle,Toys,1,93.89
27978,5625,T-shirt,Clothing,3,47.54
27979,5524,Table,Home,2,108.26
27980,9439,Lamp,Home,1,22.75
27981,8592,Lego,Toys,4,133.78
27982,2608,T-shirt,Clothing,3,51.59
27983,288,Jacket,Clothing,1,181.5
27984,1404,Headphones,Electronics,3,133.29
27985,4533,Jacket,Clothing,2,146.55
27986,441,Shampoo,Beauty,1,92.92
27987,5613,Jacket,Clothing,2,196.83
27988,4886,Facewash,Beauty,3,144.04
27989,5093,Doll,Toys,4,72.47
27990,1269,Comics,Books,2,148.09
27991,7220,Keyboard,Electronics,1,20.63
27992,6865,Mouse,Electronics,1,192.38
27993,7008,Lamp,Home,3,161.2
27994,186,Headphones,Electronics,1,54.52
27995,4258,Shampoo,Beauty,3,72.89
27996,3544,Jacket,Clothing,2,99.05
27997,9672,Lamp,Home,4,121.44
27998,4887,Curtains,Home,2,129.56
27999,4641,Headphones,Electronics,2,110.71
28000,1145,Fiction,Books,3,142.78
28001,4165,Non-fiction,Books,4,47.14
28002,635,Sneakers,Clothing,2,165.73
28003,7578,Comics,Books,3,182.93
28004,1304,Biography,Books,2,165.43
28005,533,Facewash,Beauty,2,190.69
28006,2698,Fiction,Books,1,163.55
28007,953,Curtains,Home,2,36.76
28008,2806,Shampoo,Beauty,4,188.36
28009,7587,Headphones,Electronics,2,78.97
28010,8762,Chair,Home,3,190.41
28011,6783,Facewash,Beauty,1,106.04
28012,9172,Car,Toys,3,151.09
28013,5213,Chair,Home,4,128.37
28014,4131,Lamp,Home,2,50.99
28015,7943,Fiction,Books,2,133.25
28016,3542,Table,Home,1,170.45
28017,3387,Biography,Books,2,27.09
28018,9930,Lipstick,Beauty,3,152.53
28019,6091,Curtains,Home,3,60.6
28020,5496,Car,Toys,1,197.64
28021,7659,Non-fiction,Books,2,121.18
28022,2401,Keyboard,Electronics,1,40.95
28023,3553,Lamp,Home,4,122.73
28024,979,Mouse,Electronics,2,72.63
28025,6548,Monitor,Electronics,2,92.83
28026,5514,Curtains,Home,2,27.21
28027,8595,T-shirt,Clothing,4,136.44
28028,1515,Doll,Toys,4,69.32
28029,9740,Non-fiction,Books,4,150.89
28030,394,Mouse,Electronics,3,97.08
28031,2631,Facewash,Beauty,1,160.38
28032,5816,Mouse,Electronics,3,114.43
28033,104,Biography,Books,4,66.36
28034,1744,Headphones,Electronics,3,27.38
28035,5437,Biography,Books,3,170.19
28036,422,Headphones,Electronics,1,37.71
28037,6417,Doll,Toys,4,38.58
28038,6198,Shampoo,Beauty,3,116.56
28039,5293,Puzzle,Toys,3,128.86
28040,6809,Facewash,Beauty,2,47.3
28041,4714,Jeans,Clothing,2,70.31
28042,3178,Table,Home,4,89.06
28043,3777,Lipstick,Beauty,3,85.53
28044,4391,Lipstick,Beauty,4,7.58
28045,8468,Perfume,Beauty,1,75.09
28046,6729,Car,Toys,4,169.83
28047,7211,Fiction,Books,4,196.0
28048,8386,Jeans,Clothing,3,22.32
28049,1127,Mouse,Electronics,1,177.09
28050,250,Mouse,Electronics,4,197.2
28051,5052,Puzzle,Toys,2,14.12
28052,6112,Comics,Books,1,57.05
28053,4392,Fiction,Books,3,113.94
28054,8430,Table,Home,2,103.33
28055,7788,Mouse,Electronics,1,103.76
28056,3721,Comics,Books,3,82.91
28057,4010,Lamp,Home,3,90.37
28058,4906,Perfume,Beauty,1,138.51
28059,2337,Table,Home,1,86.77
28060,2585,Doll,Toys,1,103.2
28061,1766,Mouse,Electronics,3,145.24
28062,3918,Lego,Toys,2,100.88
28063,9335,Keyboard,Electronics,2,103.26
28064,1115,Doll,Toys,3,82.29
28065,6041,Jacket,Clothing,1,5.21
28066,1140,Chair,Home,3,29.28
28067,7968,Headphones,Electronics,3,150.46
28068,5654,Biography,Books,3,137.12
28069,6493,Lipstick,Beauty,3,119.87
28070,4663,Facewash,Beauty,2,92.8
28071,3517,Mouse,Electronics,1,188.99
28072,9789,Doll,Toys,3,127.83
28073,1146,Headphones,Electronics,3,99.16
28074,1628,Puzzle,Toys,1,194.4
28075,1246,Mouse,Electronics,1,33.3
28076,9675,Perfume,Beauty,3,188.73
28077,5762,Car,Toys,3,79.08
28078,9714,Jacket,Clothing,1,98.67
28079,370,Puzzle,Toys,1,136.62
28080,4856,Doll,Toys,2,40.87
28081,5321,Monitor,Electronics,3,44.3
28082,3233,Car,Toys,4,163.38
28083,1786,Table,Home,1,25.04
28084,575,Comics,Books,1,11.05
28085,5505,Lipstick,Beauty,2,75.98
28086,8021,Perfume,Beauty,2,131.38
28087,3704,Doll,Toys,4,12.84
28088,5478,Fiction,Books,1,71.84
28089,2573,T-shirt,Clothing,3,21.13
28090,5906,Keyboard,Electronics,3,83.82
28091,2116,Facewash,Beauty,3,91.54
28092,7438,Sneakers,Clothing,2,141.41
28093,9349,Lego,Toys,4,133.01
28094,1086,Car,Toys,4,181.29
28095,8353,Doll,Toys,4,20.15
28096,7194,Lamp,Home,1,188.76
28097,8951,Jacket,Clothing,1,29.87
28098,2749,Lamp,Home,4,129.41
28099,5406,Headphones,Electronics,4,90.99
28100,9022,Chair,Home,4,179.52
28101,9041,Fiction,Books,2,169.74
28102,7900,Shampoo,Beauty,4,160.24
28103,6982,Jacket,Clothing,3,52.16
28104,4345,Lipstick,Beauty,1,126.88
28105,7204,T-shirt,Clothing,3,89.45
28106,9722,Car,Toys,1,124.1
28107,5441,Lego,Toys,2,138.58
28108,2893,Keyboard,Electronics,2,105.24
28109,3625,Puzzle,Toys,3,156.39
28110,6688,Comics,Books,2,98.69
28111,9870,Lamp,Home,1,147.59
28112,7424,Fiction,Books,2,156.87
28113,6305,Car,Toys,3,52.37
28114,4106,Shampoo,Beauty,2,93.56
28115,4455,Perfume,Beauty,4,86.42
28116,9492,T-shirt,Clothing,1,142.03
28117,2172,Jacket,Clothing,2,173.02
28118,8822,Doll,Toys,1,147.49
28119,8470,Sneakers,Clothing,3,160.69
28120,1024,Curtains,Home,4,134.65
28121,4622,Headphones,Electronics,1,116.9
28122,9392,Facewash,Beauty,4,115.98
28123,1718,T-shirt,Clothing,4,8.21
28124,7204,Perfume,Beauty,4,178.04
28125,1981,Sneakers,Clothing,2,35.98
28126,1591,Jeans,Clothing,2,57.75
28127,270,Table,Home,3,112.25
28128,4098,Chair,Home,2,21.4
28129,2621,Fiction,Books,3,110.63
28130,9579,Comics,Books,3,49.63
28131,5227,Jeans,Clothing,4,152.93
28132,5254,Sneakers,Clothing,1,96.72
28133,8727,Non-fiction,Books,2,126.29
28134,9801,Chair,Home,1,23.3
28135,2399,Fiction,Books,3,144.42
28136,7196,Lego,Toys,3,164.39
28137,4633,Mouse,Electronics,3,9.37
28138,7233,Lego,Toys,4,126.66
28139,8656,Doll,Toys,1,91.41
28140,23,Puzzle,Toys,4,40.9
28141,8881,Lamp,Home,1,191.67
28142,1287,Comics,Books,4,41.27
28143,3861,Curtains,Home,3,59.2
28144,737,Doll,Toys,2,134.53
28145,6885,Sneakers,Clothing,4,22.82
28146,9533,Lipstick,Beauty,4,162.37
28147,2378,Puzzle,Toys,2,63.74
28148,8388,Curtains,Home,2,110.86
28149,5629,Lamp,Home,4,8.57
28150,9697,Monitor,Electronics,3,93.98
28151,2116,Curtains,Home,3,159.34
28152,5393,Keyboard,Electronics,2,135.41
28153,5419,Shampoo,Beauty,4,165.27
28154,2919,Sneakers,Clothing,1,32.39
28155,8024,Car,Toys,2,87.16
28156,9063,Mouse,Electronics,1,140.76
28157,8377,Lamp,Home,2,91.65
28158,9882,Monitor,Electronics,4,122.44
28159,1213,Shampoo,Beauty,3,119.77
28160,6225,Facewash,Beauty,2,60.24
28161,8690,Shampoo,Beauty,1,114.18
28162,1566,Biography,Books,4,89.45
28163,9855,Jeans,Clothing,4,54.9
28164,8410,Keyboard,Electronics,4,191.93
28165,4621,Lego,Toys,1,35.09
28166,9554,Jeans,Clothing,2,168.05
28167,6613,Keyboard,Electronics,3,54.06
28168,7540,Table,Home,3,26.25
28169,1506,Facewash,Beauty,1,34.78
28170,6323,Headphones,Electronics,3,147.08
28171,8989,Lego,Toys,2,148.64
28172,4957,Facewash,Beauty,1,12.08
28173,6766,Facewash,Beauty,1,54.66
28174,2252,Sneakers,Clothing,2,114.0
28175,6671,Keyboard,Electronics,4,166.82
28176,7090,Headphones,Electronics,2,24.4
28177,4962,Puzzle,Toys,2,33.9
28178,9225,Jacket,Clothing,3,23.34
28179,3185,Jeans,Clothing,3,50.81
28180,5749,Lamp,Home,3,144.83
28181,8532,Non-fiction,Books,4,121.15
28182,4926,Monitor,Electronics,2,69.7
28183,489,Facewash,Beauty,3,85.54
28184,9538,Fiction,Books,4,89.01
28185,8983,Lego,Toys,3,90.42
28186,7266,Chair,Home,2,102.14
28187,5372,Perfume,Beauty,2,21.06
28188,1187,Doll,Toys,2,50.17
28189,5278,Puzzle,Toys,1,68.82
28190,6723,Car,Toys,2,193.63
28191,4408,Biography,Books,2,132.96
28192,6434,Table,Home,3,123.16
28193,7942,Non-fiction,Books,1,115.7
28194,3270,T-shirt,Clothing,3,155.73
28195,1707,Sneakers,Clothing,4,199.07
28196,3600,Non-fiction,Books,4,73.56
28197,703,Fiction,Books,1,61.8
28198,5657,Comics,Books,2,171.58
28199,1274,Comics,Books,1,121.66
28200,539,Mouse,Electronics,2,34.45
28201,4213,Non-fiction,Books,4,35.34
28202,2940,Chair,Home,4,63.72
28203,486,Doll,Toys,1,68.15
28204,1387,Mouse,Electronics,3,134.16
28205,1050,Lamp,Home,4,14.93
28206,784,Jacket,Clothing,1,148.31
28207,2925,Fiction,Books,1,51.99
28208,8812,Headphones,Electronics,4,87.32
28209,8178,Lamp,Home,2,193.42
28210,7770,Keyboard,Electronics,3,74.22
28211,5613,Facewash,Beauty,3,20.54
28212,8062,Lipstick,Beauty,2,105.19
28213,7290,Puzzle,Toys,4,170.93
28214,3533,Mouse,Electronics,4,149.07
28215,8025,Mouse,Electronics,2,55.41
28216,4525,Curtains,Home,4,144.23
28217,1805,Lipstick,Beauty,3,139.84
28218,6396,Mouse,Electronics,1,124.29
28219,9291,Lego,Toys,3,138.02
28220,8304,Curtains,Home,3,153.35
28221,7831,Mouse,Electronics,3,28.21
28222,970,Doll,Toys,4,75.5
28223,1634,Curtains,Home,2,74.98
28224,8552,Lipstick,Beauty,4,126.34
28225,4863,Jeans,Clothing,2,194.03
28226,919,Curtains,Home,1,74.18
28227,168,Monitor,Electronics,1,126.72
28228,3322,Headphones,Electronics,3,173.52
28229,6190,Lego,Toys,2,42.37
28230,5138,Biography,Books,3,172.6
28231,4975,T-shirt,Clothing,4,179.72
28232,8950,Doll,Toys,2,159.21
28233,4784,Facewash,Beauty,3,151.09
28234,4494,Monitor,Electronics,4,10.44
28235,1974,Table,Home,1,96.53
28236,98,Non-fiction,Books,3,148.39
28237,3077,Car,Toys,2,127.59
28238,2207,Lipstick,Beauty,2,125.95
28239,8131,Perfume,Beauty,4,152.06
28240,87,Jacket,Clothing,3,118.38
28241,9959,Curtains,Home,1,5.55
28242,6316,Curtains,Home,3,74.02
28243,3648,Mouse,Electronics,3,12.94
28244,3678,Mouse,Electronics,2,106.2
28245,8874,Monitor,Electronics,4,185.98
28246,7646,Comics,Books,2,81.06
28247,8327,Jeans,Clothing,1,6.38
28248,6213,Sneakers,Clothing,3,123.52
28249,6961,Biography,Books,1,147.94
28250,3790,Facewash,Beauty,4,89.29
28251,8927,Lamp,Home,4,12.4
28252,1134,Puzzle,Toys,3,128.1
28253,3099,Perfume,Beauty,4,162.06
28254,3472,Perfume,Beauty,1,43.2
28255,5440,Jacket,Clothing,3,137.18
28256,3266,Shampoo,Beauty,4,107.54
28257,1969,Lipstick,Beauty,1,158.32
28258,7514,Non-fiction,Books,3,6.28
28259,3145,Headphones,Electronics,4,159.61
28260,7092,Fiction,Books,2,37.53
28261,1225,Lamp,Home,3,188.14
28262,7813,Sneakers,Clothing,3,67.43
28263,1188,Perfume,Beauty,2,27.76
28264,7,Non-fiction,Books,4,29.51
28265,2109,Puzzle,Toys,3,53.59
28266,5021,Lamp,Home,1,130.08
28267,9630,T-shirt,Clothing,4,166.57
28268,936,Doll,Toys,3,87.97
28269,7199,Sneakers,Clothing,1,70.35
28270,8752,Keyboard,Electronics,2,184.47
28271,5638,Facewash,Beauty,1,45.31
28272,8638,Jacket,Clothing,4,69.82
28273,1309,Lamp,Home,2,61.78
28274,1417,Chair,Home,1,89.03
28275,5046,Shampoo,Beauty,4,53.93
28276,1906,T-shirt,Clothing,2,39.78
28277,8522,Comics,Books,4,199.55
28278,7301,Mouse,Electronics,3,77.17
28279,7783,Facewash,Beauty,4,59.9
28280,6103,Headphones,Electronics,1,170.9
28281,3398,Biography,Books,4,72.64
28282,3679,Jacket,Clothing,4,52.68
28283,9746,Monitor,Electronics,2,146.78
28284,6031,Jacket,Clothing,4,115.49
28285,3003,Facewash,Beauty,4,52.54
28286,6623,Chair,Home,3,149.09
28287,2566,Table,Home,3,156.72
28288,2584,Sneakers,Clothing,2,59.67
28289,5852,Headphones,Electronics,2,68.26
28290,7498,Keyboard,Electronics,1,81.33
28291,1815,Lipstick,Beauty,2,112.55
28292,3919,Curtains,Home,4,190.78
28293,6512,Jacket,Clothing,3,152.77
28294,3214,Chair,Home,2,133.68
28295,3888,Perfume,Beauty,1,93.36
28296,7758,Doll,Toys,4,112.67
28297,1223,Car,Toys,1,89.49
28298,5747,Comics,Books,1,10.54
28299,3108,Chair,Home,1,47.73
28300,2514,Chair,Home,1,108.67
28301,4853,Table,Home,4,162.94
28302,4977,Table,Home,4,8.34
28303,4984,Table,Home,1,131.31
28304,4139,Fiction,Books,4,177.7
28305,1321,Jacket,Clothing,2,178.5
28306,2367,Lipstick,Beauty,4,184.62
28307,4314,Chair,Home,4,160.49
28308,2536,Keyboard,Electronics,1,20.45
28309,6290,Jacket,Clothing,4,6.79
28310,2376,T-shirt,Clothing,2,157.0
28311,2614,Mouse,Electronics,4,27.8
28312,4386,Facewash,Beauty,2,164.67
28313,9855,Facewash,Beauty,4,20.58
28314,225,T-shirt,Clothing,3,192.05
28315,7397,Facewash,Beauty,4,193.05
