order_id,customer_id,order_date,order_status,payment_method,total_amount
7250,83,2024-06-14,completed,wallet,208.23
7251,186,2024-07-10,completed,credit_card,213.75
7252,252,2023-09-15,completed,wallet,203.38
7253,355,2024-10-15,returned,wallet,373.68
7254,750,2023-07-26,completed,credit_card,198.18
7255,872,2024-10-17,returned,credit_card,160.83
7256,696,2024-12-02,completed,net_banking,493.89
7257,796,2023-06-18,completed,net_banking,44.9
7258,897,2023-09-14,cancelled,net_banking,443.65
7259,938,2023-09-13,cancelled,paypal,496.31
7260,210,2025-02-08,cancelled,credit_card,70.99
7261,816,2023-12-26,completed,paypal,466.74
7262,808,2024-11-28,completed,paypal,89.56
7263,609,2023-10-14,completed,net_banking,383.85
7264,447,2023-08-25,completed,credit_card,478.98
7265,460,2024-02-21,completed,paypal,387.92
7266,968,2024-08-26,completed,wallet,378.27
7267,472,2025-01-29,completed,wallet,180.8
7268,720,2024-07-24,completed,credit_card,357.47
7269,370,2023-12-07,completed,paypal,321.14
7270,900,2024-07-31,completed,net_banking,190.41
7271,934,2024-03-06,cancelled,paypal,38.28
7272,492,2024-05-18,completed,wallet,198.81
7273,923,2024-08-30,completed,wallet,217.78
7274,137,2023-11-28,returned,net_banking,130.93
7275,367,2023-10-07,completed,credit_card,244.09
7276,912,2024-03-17,completed,paypal,461.52
7277,184,2023-11-01,completed,wallet,187.09
7278,588,2025-01-20,completed,paypal,356.21
7279,287,2024-01-13,completed,net_banking,23.85
7280,472,2024-11-12,completed,net_banking,336.18
7281,375,2023-10-25,completed,credit_card,82.46
7282,654,2024-06-06,completed,net_banking,306.66
7283,749,2023-04-26,completed,credit_card,472.69
7284,537,2024-09-10,completed,paypal,82.21
7285,511,2025-03-12,completed,wallet,131.23
7286,802,2024-10-02,completed,wallet,293.39
7287,579,2023-11-02,completed,credit_card,334.68
7288,250,2023-11-25,completed,wallet,89.1
7289,920,2024-11-26,completed,credit_card,67.2
7290,510,2023-08-24,completed,credit_card,55.23
7291,630,2023-06-10,completed,paypal,358.69
7292,73,2023-06-07,completed,paypal,198.33
7293,282,2023-06-08,completed,net_banking,355.97
7294,916,2024-05-08,completed,credit_card,487.33
7295,960,2024-01-13,completed,paypal,49.37
7296,360,2025-03-22,completed,credit_card,455.88
7297,10,2024-11-10,completed,credit_card,439.24
7298,211,2023-06-06,completed,credit_card,91.25
7299,835,2024-08-14,completed,paypal,219.17
7300,152,2024-11-27,cancelled,credit_card,349.0
7301,5,2025-01-15,completed,credit_card,255.32
7302,195,2024-03-20,completed,net_banking,271.27
7303,954,2023-06-22,completed,credit_card,444.46
7304,283,2024-09-25,completed,net_banking,297.18
7305,464,2024-12-04,cancelled,credit_card,369.63
7306,113,2025-03-18,completed,net_banking,378.71
7307,271,2024-10-28,completed,paypal,462.92
7308,163,2024-04-01,completed,paypal,436.01
7309,460,2023-04-30,completed,wallet,63.54
7310,105,2024-11-19,completed,credit_card,290.58
7311,693,2024-09-25,completed,wallet,400.79
7312,556,2023-06-28,cancelled,wallet,408.97
7313,282,2023-12-24,completed,net_banking,141.82
7314,687,2024-07-20,completed,paypal,112.67
7315,162,2024-12-10,completed,credit_card,376.66
7316,983,2025-04-01,completed,credit_card,352.51
7317,351,2025-03-31,completed,net_banking,13.15
7318,434,2024-01-26,completed,wallet,92.52
7319,852,2024-10-14,completed,net_banking,250.94
7320,140,2024-10-01,completed,wallet,57.47
7321,471,2024-08-03,returned,credit_card,389.13
7322,132,2024-09-28,completed,net_banking,214.74
7323,87,2023-06-11,completed,wallet,214.25
7324,688,2024-07-06,completed,net_banking,151.29
7325,183,2023-11-10,completed,paypal,221.17
7326,368,2024-11-05,completed,net_banking,96.44
7327,129,2025-02-01,completed,credit_card,101.34
7328,246,2023-12-24,completed,net_banking,75.82
7329,601,2024-04-05,completed,credit_card,248.37
7330,578,2024-01-24,completed,credit_card,256.28
7331,670,2024-11-17,completed,net_banking,64.02
7332,899,2025-01-09,completed,net_banking,287.88
7333,378,2024-04-28,completed,net_banking,114.16
7334,149,2024-02-02,completed,paypal,108.46
7335,985,2024-05-13,completed,paypal,377.46
7336,852,2023-12-10,completed,wallet,406.5
7337,433,2024-12-03,completed,net_banking,104.02
7338,628,2024-05-04,completed,wallet,491.64
7339,726,2023-12-20,completed,wallet,437.09
7340,469,2024-06-18,completed,credit_card,225.96
7341,446,2024-11-19,completed,wallet,457.36
7342,481,2023-09-15,cancelled,net_banking,63.51
7343,884,2023-10-15,returned,paypal,321.85
7344,294,2024-07-20,cancelled,wallet,49.11
7345,765,2023-08-31,completed,wallet,52.0
7346,143,2023-05-24,completed,paypal,71.09
7347,250,2024-10-08,completed,wallet,41.49
7348,878,2024-01-20,completed,net_banking,24.54
7349,948,2024-03-04,completed,wallet,125.04
7350,975,2024-04-16,completed,credit_card,247.75
7351,302,2025-03-04,completed,wallet,382.66
7352,25,2024-04-13,completed,credit_card,14.66
7353,789,2023-12-28,completed,paypal,140.38
7354,984,2025-04-07,completed,paypal,478.05
7355,889,2024-12-29,completed,wallet,336.01
7356,890,2025-02-06,cancelled,wallet,396.71
7357,901,2024-02-28,completed,paypal,30.51
7358,70,2024-04-15,completed,credit_card,113.42
7359,625,2025-02-23,completed,paypal,397.98
7360,875,2025-03-19,completed,paypal,194.08
7361,112,2024-04-15,completed,credit_card,264.84
7362,364,2024-04-06,completed,paypal,481.41
7363,303,2023-08-17,completed,wallet,140.26
7364,471,2023-08-09,completed,wallet,248.1
7365,964,2024-11-14,completed,paypal,380.89
7366,91,2024-11-23,completed,wallet,306.14
7367,530,2024-02-14,completed,net_banking,174.91
7368,661,2024-03-11,completed,paypal,344.11
7369,988,2023-05-10,completed,net_banking,178.11
7370,739,2025-02-27,completed,paypal,164.46
7371,726,2023-08-07,completed,paypal,127.4
7372,872,2024-12-23,completed,net_banking,186.99
7373,663,2023-12-23,completed,paypal,205.25
7374,192,2024-02-11,completed,wallet,309.3
7375,963,2025-02-24,completed,net_banking,487.9
7376,552,2024-08-24,completed,paypal,437.81
7377,242,2023-08-15,completed,wallet,405.07
7378,138,2024-02-25,cancelled,net_banking,11.51
7379,345,2024-01-30,completed,net_banking,436.57
7380,180,2023-05-01,completed,wallet,206.89
7381,712,2024-03-23,completed,paypal,419.36
7382,503,2024-12-25,completed,paypal,463.27
7383,203,2025-01-14,completed,net_banking,22.58
7384,573,2024-09-16,completed,credit_card,70.22
7385,192,2025-03-24,completed,paypal,270.01
7386,5,2023-09-02,completed,paypal,476.02
7387,890,2023-08-16,completed,wallet,378.21
7388,237,2024-07-24,cancelled,credit_card,131.78
7389,693,2023-09-10,completed,credit_card,231.44
7390,311,2023-10-06,completed,net_banking,346.23
7391,549,2023-07-03,completed,wallet,436.23
7392,56,2023-05-03,completed,wallet,262.31
7393,443,2024-02-18,completed,paypal,333.51
7394,237,2024-04-21,completed,net_banking,11.53
7395,870,2023-08-15,completed,paypal,322.66
7396,861,2023-11-17,completed,credit_card,471.55
7397,197,2024-01-08,completed,wallet,167.87
7398,585,2023-09-21,returned,net_banking,320.55
7399,571,2023-05-07,completed,paypal,437.98
7400,752,2024-05-11,completed,paypal,485.1
7401,514,2024-02-19,cancelled,credit_card,370.55
7402,449,2023-08-21,completed,wallet,342.19
7403,360,2023-12-12,cancelled,credit_card,124.44
7404,700,2025-01-24,completed,paypal,247.42
7405,819,2025-02-12,completed,wallet,372.21
7406,30,2024-06-20,cancelled,wallet,399.04
7407,779,2023-11-22,completed,credit_card,180.68
7408,988,2023-10-14,cancelled,wallet,470.15
7409,108,2023-09-15,completed,credit_card,471.32
7410,844,2024-05-02,returned,wallet,243.3
7411,935,2024-08-04,completed,wallet,332.59
7412,602,2024-11-03,completed,net_banking,352.75
7413,717,2024-05-12,completed,wallet,59.22
7414,891,2024-03-22,returned,paypal,198.58
7415,968,2024-03-23,completed,net_banking,307.52
7416,959,2025-02-10,completed,credit_card,358.85
7417,960,2023-08-23,completed,paypal,436.23
7418,445,2024-05-03,completed,credit_card,439.35
7419,893,2024-09-19,completed,credit_card,394.58
7420,438,2023-06-06,completed,paypal,361.17
7421,732,2024-01-20,completed,credit_card,25.56
7422,890,2023-07-12,completed,net_banking,253.98
7423,606,2023-06-11,cancelled,paypal,52.67
7424,457,2023-12-28,completed,credit_card,417.85
7425,615,2024-10-20,completed,credit_card,498.19
7426,735,2024-04-25,completed,wallet,493.74
7427,698,2024-08-05,completed,wallet,238.73
7428,981,2023-12-01,completed,credit_card,449.24
7429,696,2023-08-08,completed,paypal,477.98
7430,495,2023-10-20,completed,net_banking,246.26
7431,674,2024-05-27,completed,credit_card,274.93
7432,247,2024-05-08,completed,credit_card,129.24
7433,543,2025-01-04,completed,credit_card,93.51
7434,564,2023-10-06,completed,wallet,472.66
7435,857,2024-03-09,completed,paypal,352.96
7436,588,2024-05-05,completed,credit_card,61.68
7437,897,2023-05-01,returned,wallet,496.75
7438,439,2023-12-16,completed,credit_card,24.32
7439,278,2024-08-23,completed,credit_card,465.21
7440,552,2023-08-22,completed,paypal,169.99
7441,613,2024-01-08,completed,wallet,197.91
7442,111,2024-08-22,completed,net_banking,147.38
7443,385,2023-12-18,completed,paypal,362.4
7444,833,2024-10-03,completed,net_banking,336.31
7445,761,2024-08-13,completed,wallet,476.24
7446,191,2024-03-19,completed,wallet,338.59
7447,490,2024-08-08,completed,net_banking,336.08
7448,694,2023-07-24,completed,wallet,462.14
7449,426,2024-07-29,cancelled,paypal,320.44
7450,405,2023-07-30,completed,credit_card,251.06
7451,335,2024-06-05,cancelled,net_banking,399.81
7452,209,2023-11-25,completed,credit_card,173.07
7453,22,2024-01-10,completed,net_banking,119.67
7454,678,2024-11-03,completed,credit_card,292.23
7455,611,2024-02-04,completed,credit_card,462.69
7456,208,2025-01-06,completed,paypal,41.69
7457,8,2024-10-06,completed,credit_card,178.18
7458,702,2025-02-20,completed,net_banking,455.98
7459,687,2023-07-29,completed,credit_card,374.05
7460,785,2024-02-02,completed,wallet,365.26
7461,529,2024-07-03,completed,credit_card,330.42
7462,602,2024-04-22,completed,credit_card,394.69
7463,653,2023-06-09,completed,wallet,483.46
7464,657,2023-05-04,completed,wallet,224.11
7465,166,2024-04-02,completed,net_banking,124.35
7466,849,2024-02-02,completed,wallet,136.96
7467,496,2024-03-09,cancelled,wallet,152.58
7468,590,2023-10-29,completed,net_banking,64.58
7469,429,2023-09-30,completed,net_banking,176.72
7470,774,2023-12-30,completed,credit_card,300.18
7471,163,2024-10-06,completed,paypal,102.2
7472,366,2023-10-19,completed,net_banking,471.58
7473,526,2025-03-27,completed,wallet,290.69
7474,239,2025-02-26,completed,credit_card,72.43
7475,72,2025-03-22,completed,wallet,163.55
7476,445,2023-12-19,completed,net_banking,196.3
7477,655,2024-08-25,completed,paypal,371.09
7478,822,2025-04-01,completed,credit_card,162.29
7479,509,2025-03-21,completed,net_banking,299.13
7480,795,2024-04-24,completed,net_banking,103.03
7481,269,2024-12-22,completed,wallet,200.19
7482,753,2023-11-24,completed,paypal,217.61
7483,415,2024-06-25,completed,net_banking,387.93
7484,245,2024-01-10,completed,wallet,400.78
7485,675,2024-07-12,completed,credit_card,467.62
7486,60,2024-12-27,completed,wallet,71.89
7487,6,2024-01-03,completed,credit_card,335.23
7488,709,2024-10-14,completed,wallet,299.48
7489,982,2023-09-18,completed,paypal,62.23
7490,570,2025-03-21,completed,wallet,14.5
7491,817,2023-07-28,cancelled,paypal,427.66
7492,407,2023-12-26,completed,paypal,164.8
7493,217,2024-12-18,completed,credit_card,409.91
7494,930,2024-08-24,completed,wallet,155.44
7495,26,2024-07-08,completed,wallet,117.26
7496,815,2025-03-28,completed,wallet,343.19
7497,5,2023-10-15,completed,paypal,82.24
7498,986,2024-10-22,returned,net_banking,148.86
7499,532,2024-07-24,completed,wallet,376.06
7500,390,2024-08-06,completed,wallet,426.07
7501,710,2023-10-22,completed,net_banking,415.6
7502,571,2025-01-11,cancelled,credit_card,26.83
7503,448,2025-01-16,completed,wallet,166.87
7504,754,2023-10-31,completed,net_banking,256.17
7505,146,2024-05-04,completed,wallet,347.41
7506,388,2024-07-01,completed,paypal,143.99
7507,785,2024-04-19,completed,net_banking,425.36
7508,249,2025-03-12,completed,paypal,291.25
7509,526,2023-05-06,completed,net_banking,319.23
7510,462,2023-12-20,completed,credit_card,115.7
7511,13,2024-05-21,completed,paypal,152.83
7512,903,2025-03-05,completed,wallet,483.58
7513,384,2023-07-04,completed,net_banking,38.82
7514,556,2024-02-13,completed,wallet,407.0
7515,887,2024-11-23,completed,credit_card,84.82
7516,399,2023-08-14,completed,net_banking,361.22
7517,19,2024-08-17,completed,credit_card,425.55
7518,575,2023-12-26,completed,net_banking,467.87
7519,491,2023-06-23,completed,paypal,120.29
7520,751,2024-06-05,completed,wallet,370.51
7521,419,2024-05-06,completed,paypal,462.35
7522,337,2024-04-14,completed,paypal,390.26
7523,419,2024-08-01,completed,paypal,429.82
7524,915,2025-03-20,returned,paypal,366.42
7525,916,2025-03-12,completed,net_banking,156.56
7526,612,2024-11-06,completed,wallet,409.36
7527,675,2023-11-13,completed,net_banking,457.06
7528,928,2023-06-11,completed,net_banking,88.0
7529,122,2024-04-04,completed,net_banking,20.57
7530,432,2024-02-17,completed,paypal,202.22
7531,44,2024-12-14,completed,credit_card,216.99
7532,872,2023-09-18,cancelled,paypal,241.98
7533,920,2024-12-25,completed,net_banking,180.67
7534,317,2024-12-09,completed,paypal,201.77
7535,381,2023-11-21,completed,wallet,45.19
7536,145,2024-10-24,completed,wallet,366.11
7537,327,2023-08-10,cancelled,paypal,148.36
7538,363,2024-01-28,completed,paypal,462.3
7539,50,2025-02-07,completed,credit_card,353.54
7540,65,2024-12-15,cancelled,paypal,278.52
7541,355,2023-06-05,completed,paypal,57.69
7542,800,2024-04-22,completed,credit_card,168.48
7543,164,2023-10-29,completed,paypal,397.73
7544,141,2023-10-11,completed,paypal,434.27
7545,966,2024-08-24,cancelled,paypal,36.52
7546,826,2023-04-23,completed,paypal,467.94
7547,128,2023-12-31,completed,paypal,159.0
7548,398,2024-01-22,cancelled,net_banking,330.77
7549,933,2025-01-20,completed,paypal,292.81
7550,880,2024-08-15,cancelled,credit_card,226.52
7551,463,2024-04-29,completed,paypal,246.4
7552,751,2024-06-30,completed,net_banking,449.64
7553,836,2023-08-12,completed,credit_card,112.79
7554,808,2024-12-19,completed,credit_card,404.14
7555,187,2023-11-18,completed,paypal,105.87
7556,720,2023-12-25,completed,wallet,329.11
7557,732,2024-05-01,cancelled,net_banking,187.49
7558,912,2023-12-21,completed,wallet,429.51
7559,190,2024-08-02,completed,paypal,59.95
7560,388,2025-03-07,completed,net_banking,394.89
7561,429,2024-06-10,cancelled,wallet,430.63
7562,858,2023-09-23,completed,net_banking,194.51
7563,284,2025-01-20,completed,paypal,491.52
7564,864,2025-01-09,completed,net_banking,342.93
7565,237,2024-09-03,completed,paypal,92.43
7566,194,2023-09-14,cancelled,wallet,37.6
7567,287,2025-04-07,completed,net_banking,184.24
7568,771,2024-07-28,completed,credit_card,242.2
7569,758,2024-08-02,completed,paypal,473.08
7570,136,2023-07-23,completed,net_banking,67.5
7571,792,2023-12-06,completed,credit_card,262.56
7572,783,2024-11-10,completed,credit_card,175.86
7573,171,2023-06-07,completed,credit_card,222.57
7574,159,2024-11-12,completed,credit_card,82.8
7575,201,2025-03-08,returned,paypal,364.05
7576,487,2023-09-19,completed,net_banking,130.05
7577,557,2024-05-31,completed,credit_card,68.21
7578,962,2024-12-31,completed,net_banking,204.36
7579,776,2024-05-16,completed,net_banking,158.32
7580,583,2023-11-26,completed,wallet,302.12
7581,504,2023-10-30,completed,net_banking,94.52
7582,876,2024-12-25,completed,paypal,375.15
7583,371,2024-02-07,completed,paypal,390.17
7584,103,2024-03-14,completed,credit_card,495.67
7585,125,2024-10-16,completed,net_banking,338.66
7586,313,2025-01-15,completed,paypal,53.91
7587,976,2025-02-11,completed,paypal,237.2
7588,995,2023-04-29,completed,paypal,410.92
7589,798,2023-12-08,completed,credit_card,197.23
7590,458,2023-11-09,completed,paypal,319.84
7591,230,2023-09-26,completed,net_banking,228.11
7592,658,2023-08-10,completed,paypal,15.69
7593,882,2023-12-06,completed,paypal,67.15
7594,197,2023-05-10,completed,credit_card,69.81
7595,885,2023-05-13,completed,net_banking,324.29
7596,733,2024-09-08,completed,paypal,455.15
7597,423,2024-09-02,completed,net_banking,120.22
7598,572,2024-12-03,cancelled,net_banking,297.56
7599,610,2024-03-13,completed,paypal,493.8
7600,171,2023-06-21,completed,credit_card,244.95
7601,382,2024-02-01,completed,net_banking,349.93
7602,173,2024-04-16,completed,wallet,56.33
7603,663,2024-12-13,completed,paypal,300.51
7604,453,2025-03-27,completed,net_banking,198.14
7605,350,2023-08-13,completed,net_banking,499.98
7606,902,2024-04-01,completed,net_banking,354.34
7607,952,2024-08-19,completed,paypal,156.2
7608,634,2024-02-11,completed,wallet,71.37
7609,494,2024-06-25,completed,net_banking,169.36
7610,620,2023-08-20,completed,net_banking,359.75
7611,4,2024-07-25,completed,credit_card,432.48
7612,93,2024-03-30,completed,paypal,273.38
7613,919,2024-11-30,completed,paypal,208.61
7614,6,2023-12-20,completed,net_banking,353.36
7615,288,2023-07-13,completed,credit_card,202.96
7616,618,2025-04-17,completed,net_banking,410.56
7617,146,2023-11-19,returned,net_banking,393.9
7618,783,2024-04-09,cancelled,paypal,269.74
7619,424,2023-11-21,completed,credit_card,41.33
7620,890,2023-09-21,completed,net_banking,420.2
7621,608,2024-10-20,returned,paypal,274.1
7622,457,2024-08-04,completed,net_banking,411.23
7623,741,2024-04-07,completed,net_banking,329.33
7624,202,2023-11-28,completed,credit_card,379.22
7625,212,2023-08-25,completed,credit_card,111.66
7626,6,2024-07-19,completed,credit_card,332.71
7627,624,2023-07-29,completed,net_banking,67.49
7628,376,2023-12-27,completed,wallet,432.38
7629,891,2023-05-04,completed,credit_card,350.66
7630,447,2023-07-26,completed,wallet,12.61
7631,835,2023-05-31,completed,wallet,229.14
7632,106,2025-02-22,completed,wallet,164.01
7633,651,2023-12-30,completed,paypal,29.18
7634,811,2024-06-23,completed,net_banking,291.79
7635,401,2024-04-25,completed,credit_card,329.79
7636,96,2024-02-01,completed,net_banking,53.03
7637,388,2023-08-09,completed,net_banking,135.81
7638,959,2023-12-21,completed,paypal,379.0
7639,452,2025-01-26,completed,paypal,51.46
7640,849,2024-10-31,completed,paypal,71.11
7641,809,2024-02-06,completed,net_banking,156.3
7642,979,2024-06-21,completed,wallet,483.48
7643,901,2023-05-10,completed,net_banking,94.09
7644,416,2024-08-21,completed,paypal,488.78
7645,726,2024-03-23,completed,net_banking,332.5
7646,504,2024-09-04,completed,paypal,131.69
7647,454,2023-12-28,completed,paypal,32.62
7648,291,2024-02-22,completed,credit_card,473.44
7649,534,2023-09-06,returned,wallet,453.26
7650,193,2023-12-30,completed,paypal,153.76
7651,980,2024-08-09,completed,credit_card,271.71
7652,150,2025-01-29,completed,wallet,78.53
7653,880,2024-12-01,completed,paypal,250.32
7654,759,2023-05-17,completed,wallet,163.34
7655,779,2024-09-01,completed,wallet,456.28
7656,973,2023-11-26,completed,net_banking,498.43
7657,763,2023-12-28,completed,credit_card,307.02
7658,515,2024-07-03,completed,wallet,260.19
7659,393,2024-11-28,completed,net_banking,347.09
7660,316,2024-07-05,completed,wallet,334.68
7661,76,2023-05-21,completed,net_banking,31.92
7662,599,2025-03-07,completed,paypal,28.0
7663,270,2024-05-22,completed,paypal,79.42
7664,225,2023-06-03,completed,net_banking,429.48
7665,530,2024-11-02,completed,paypal,115.45
7666,113,2024-10-29,completed,paypal,75.76
7667,251,2024-10-26,completed,paypal,280.51
7668,233,2023-08-01,completed,wallet,299.97
7669,841,2024-05-10,completed,net_banking,145.92
7670,791,2023-06-09,completed,credit_card,367.26
7671,714,2025-04-09,completed,credit_card,216.79
7672,83,2023-06-12,completed,net_banking,279.43
7673,125,2023-08-07,completed,wallet,137.73
7674,175,2023-08-16,returned,paypal,328.39
7675,69,2023-07-09,completed,paypal,90.03
7676,47,2024-05-31,completed,wallet,233.47
7677,884,2023-08-25,completed,credit_card,472.92
7678,256,2025-04-20,completed,net_banking,341.5
7679,727,2024-10-26,completed,net_banking,470.7
7680,30,2023-10-20,completed,wallet,80.19
7681,281,2023-07-01,completed,paypal,109.84
7682,924,2024-11-27,completed,paypal,318.49
7683,994,2024-01-25,completed,paypal,142.01
7684,237,2024-01-23,completed,net_banking,320.23
7685,248,2024-01-08,completed,credit_card,326.33
7686,368,2023-06-23,completed,net_banking,360.08
7687,495,2024-03-06,completed,wallet,286.18
7688,25,2024-01-12,completed,net_banking,327.41
7689,586,2024-11-24,completed,wallet,260.6
7690,718,2023-06-14,cancelled,net_banking,90.38
7691,490,2024-05-07,completed,credit_card,412.57
7692,494,2024-02-26,completed,wallet,165.02
7693,314,2024-06-17,completed,paypal,396.01
7694,606,2023-06-08,completed,paypal,195.68
7695,375,2024-06-01,completed,net_banking,482.37
7696,639,2024-03-09,completed,net_banking,131.27
7697,937,2024-08-31,completed,credit_card,142.36
7698,25,2024-12-24,returned,credit_card,270.42
7699,334,2024-02-22,completed,paypal,345.15
7700,355,2024-10-11,returned,net_banking,209.32
7701,116,2023-08-19,completed,wallet,171.39
7702,48,2024-06-19,completed,credit_card,53.6
7703,738,2025-01-19,completed,wallet,455.53
7704,778,2023-06-29,completed,wallet,391.25
7705,99,2025-01-12,completed,credit_card,81.7
7706,459,2023-09-28,completed,net_banking,401.07
7707,523,2024-04-03,cancelled,wallet,144.09
7708,597,2023-08-22,returned,net_banking,57.99
7709,405,2023-07-19,completed,wallet,489.95
7710,214,2024-12-03,completed,net_banking,118.89
7711,685,2025-03-28,completed,net_banking,476.37
7712,903,2025-02-23,completed,net_banking,393.54
7713,503,2023-11-09,completed,net_banking,70.52
7714,721,2023-10-14,cancelled,credit_card,267.97
7715,448,2023-10-23,completed,wallet,439.0
7716,894,2023-06-03,completed,net_banking,298.53
7717,576,2024-09-02,completed,paypal,405.33
7718,258,2024-10-02,completed,wallet,56.81
7719,844,2024-06-27,completed,wallet,180.96
7720,121,2023-05-09,completed,net_banking,290.36
7721,810,2023-05-31,returned,wallet,148.18
7722,978,2024-09-01,completed,paypal,142.82
7723,54,2025-02-03,completed,paypal,58.54
7724,331,2024-10-13,completed,paypal,33.5
7725,784,2023-10-13,cancelled,wallet,165.82
7726,241,2024-04-26,returned,wallet,378.42
7727,755,2023-05-23,completed,net_banking,98.53
7728,530,2023-05-23,completed,wallet,404.98
7729,483,2023-10-08,returned,wallet,342.13
7730,187,2024-11-30,completed,net_banking,396.49
7731,858,2023-10-18,completed,paypal,280.32
7732,656,2023-08-17,completed,net_banking,442.19
7733,262,2025-02-25,completed,credit_card,207.3
7734,953,2023-08-05,completed,wallet,300.23
7735,364,2024-05-13,completed,wallet,136.94
7736,491,2023-12-25,completed,credit_card,346.46
7737,431,2023-12-27,completed,credit_card,359.48
7738,239,2024-02-15,completed,credit_card,332.21
7739,304,2024-11-28,completed,net_banking,79.91
7740,298,2024-08-25,completed,paypal,288.1
7741,76,2024-09-22,completed,net_banking,141.01
7742,700,2024-02-22,completed,credit_card,460.04
7743,333,2023-05-05,cancelled,net_banking,323.2
7744,900,2024-05-21,cancelled,wallet,191.37
7745,999,2024-12-05,returned,net_banking,390.99
7746,758,2023-12-01,completed,credit_card,342.33
7747,642,2024-05-07,completed,wallet,214.94
7748,474,2023-05-09,cancelled,paypal,234.32
7749,827,2024-09-22,completed,net_banking,225.09
7750,923,2024-10-27,completed,net_banking,183.46
7751,283,2024-10-13,completed,credit_card,239.65
7752,591,2024-03-08,completed,paypal,150.54
7753,72,2024-06-21,completed,wallet,476.78
7754,263,2023-06-12,completed,credit_card,265.09
7755,703,2023-05-22,completed,credit_card,362.05
7756,879,2023-09-23,completed,net_banking,462.67
7757,887,2024-07-22,returned,paypal,122.09
7758,942,2023-05-18,completed,credit_card,321.46
7759,575,2023-09-30,completed,net_banking,52.6
7760,1000,2023-10-16,cancelled,wallet,159.77
7761,892,2024-07-16,completed,credit_card,387.58
7762,12,2024-05-06,completed,wallet,424.17
7763,141,2023-04-26,completed,wallet,320.99
7764,766,2024-01-17,completed,net_banking,47.58
7765,555,2024-10-17,cancelled,paypal,127.62
7766,17,2023-06-22,completed,wallet,55.88
7767,63,2024-07-15,returned,credit_card,291.91
7768,253,2025-03-05,completed,paypal,51.45
7769,465,2024-01-31,completed,paypal,150.07
7770,376,2024-05-20,completed,net_banking,465.5
7771,804,2025-03-18,completed,credit_card,406.09
7772,981,2025-01-23,completed,credit_card,15.24
7773,520,2023-08-26,completed,net_banking,474.71
7774,837,2024-02-23,completed,net_banking,341.75
7775,90,2023-10-03,completed,paypal,466.9
7776,720,2023-08-17,completed,wallet,76.85
7777,804,2024-06-10,completed,wallet,253.92
7778,796,2023-04-26,completed,wallet,345.71
7779,630,2025-03-31,completed,wallet,341.62
7780,861,2024-08-20,cancelled,credit_card,270.88
7781,175,2024-11-19,completed,credit_card,71.1
7782,76,2024-08-16,completed,net_banking,16.81
7783,613,2023-11-25,completed,net_banking,103.19
7784,926,2023-11-13,completed,wallet,417.38
7785,663,2024-06-26,cancelled,net_banking,13.57
7786,400,2024-02-05,completed,credit_card,218.24
7787,782,2024-05-21,cancelled,wallet,271.82
7788,970,2024-02-16,completed,wallet,179.08
7789,71,2023-08-23,cancelled,credit_card,497.17
7790,180,2025-01-28,completed,paypal,333.98
7791,124,2023-09-24,completed,wallet,461.02
7792,381,2024-11-26,completed,net_banking,499.59
7793,293,2024-08-04,completed,paypal,473.02
7794,797,2023-11-06,completed,credit_card,345.2
7795,195,2024-01-05,completed,paypal,30.75
7796,911,2023-09-20,completed,paypal,229.84
7797,228,2023-12-31,completed,wallet,92.58
7798,431,2025-03-18,completed,paypal,465.79
7799,942,2023-11-09,completed,net_banking,384.22
7800,436,2024-02-19,completed,wallet,452.86
7801,787,2023-07-22,completed,credit_card,95.66
7802,461,2024-09-07,cancelled,net_banking,189.85
7803,618,2023-11-28,completed,wallet,75.33
7804,21,2024-04-05,completed,paypal,183.11
7805,64,2023-05-13,completed,net_banking,34.94
7806,165,2024-04-01,cancelled,wallet,252.8
7807,27,2024-08-01,completed,wallet,93.54
7808,311,2024-09-07,completed,credit_card,485.17
7809,285,2024-09-23,completed,wallet,175.6
7810,660,2024-05-22,completed,credit_card,342.74
7811,281,2024-12-09,completed,paypal,417.55
7812,838,2024-03-01,completed,wallet,426.88
7813,831,2023-09-26,completed,wallet,430.33
7814,164,2023-09-11,cancelled,paypal,152.13
7815,898,2023-07-17,completed,wallet,246.73
7816,918,2023-05-23,completed,wallet,139.73
7817,224,2024-02-15,completed,net_banking,11.09
7818,784,2025-01-04,completed,credit_card,319.28
7819,146,2023-07-12,completed,wallet,202.87
7820,965,2024-11-17,completed,wallet,462.3
7821,950,2025-04-14,completed,credit_card,465.26
7822,868,2025-02-28,completed,net_banking,479.98
7823,30,2023-09-27,cancelled,credit_card,262.61
7824,45,2023-09-23,completed,wallet,447.77
7825,787,2024-12-01,completed,paypal,468.35
7826,471,2024-07-06,completed,paypal,447.32
7827,34,2024-11-12,completed,net_banking,425.69
7828,653,2024-11-21,completed,net_banking,38.17
7829,427,2023-12-08,completed,wallet,12.89
7830,830,2025-01-26,completed,net_banking,235.57
7831,886,2024-10-07,completed,wallet,156.19
7832,221,2024-09-25,completed,paypal,62.51
7833,868,2023-10-04,completed,net_banking,181.36
7834,534,2025-03-09,completed,wallet,363.99
7835,692,2024-07-24,completed,credit_card,207.01
7836,948,2025-01-15,completed,net_banking,14.34
7837,367,2023-12-12,completed,wallet,221.09
7838,932,2024-01-26,completed,wallet,106.8
7839,841,2024-04-15,completed,credit_card,269.26
